,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
2,0,DELGADO Angelica,PIENKOWSKA Karolina,0,10,04:00,12 Oct 2018,Grand Prix Cancun 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_w_0052_0027
3,1,DELGADO Angelica,ROUVIERE Nathalie,100,0,04:23,12 Oct 2018,Grand Prix Cancun 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_w_0052_0021
4,0,DELGADO Angelica,PRIMO Gefen,0,10,00:00,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0050
5,1,DELGADO Angelica,KAZARINA Yulia,100,0,00:23,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0035
6,0,DELGADO Angelica,GUICA Ecaterina,10,100,02:42,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0030
7,0,DELGADO Angelica,CHITU Andreea,0,10,00:00,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0028
8,1,DELGADO Angelica,PIENKOWSKA Karolina,100,0,01:59,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0023
9,1,DELGADO Angelica,GONZALEZ Judith,100,0,02:26,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0013
10,1,DELGADO Angelica,TEMELKOVA Betina,100,10,02:08,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0034
11,0,DELGADO Angelica,BUCHARD Amandine,0,100,01:51,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0031
12,1,DELGADO Angelica,GILES Chelsie,10,0,00:18,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0026
13,1,DELGADO Angelica,KORKMAZ Irem,10,0,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0019
14,0,DELGADO Angelica,PARK Da Sol,0,110,01:38,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0033
15,0,DELGADO Angelica,ABE Uta,0,100,03:15,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0032
16,1,DELGADO Angelica,TEMELKOVA Betina,100,0,03:26,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0028
17,1,DELGADO Angelica,EASTON Tinka,100,0,03:02,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0023
18,0,DELGADO Angelica,PEREIRA Jessica,0,100,02:18,21 Apr 2018,Panamerican Championships San Jose 2018,-52 kg,Final,False,
19,1,DELGADO Angelica,GUICA Ecaterina,100,0,02:11,21 Apr 2018,Panamerican Championships San Jose 2018,-52 kg,Semi-Final,False,
20,1,DELGADO Angelica,ELIZECHE Ayelen,110,0,00:56,21 Apr 2018,Panamerican Championships San Jose 2018,-52 kg,Quarter-Final,False,
21,1,DELGADO Angelica,HERNANDEZ IGLESIAS Yurisleidy,100,0,01:25,21 Apr 2018,Panamerican Championships San Jose 2018,-52 kg,Round 2,False,
22,0,DELGADO Angelica,BABAMURATOVA Gulbadam,0,100,02:06,30 Mar 2018,Grand Prix Tbilisi 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_geo2018_w_0052_0017
23,0,DELGADO Angelica,TSCHOPP Evelyne,0,100,01:36,30 Mar 2018,Grand Prix Tbilisi 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_geo2018_w_0052_0016
24,1,DELGADO Angelica,PIERUCCI Giulia,100,0,03:48,30 Mar 2018,Grand Prix Tbilisi 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_geo2018_w_0052_0011
25,0,DELGADO Angelica,PIENKOWSKA Karolina,0,10,00:00,23 Feb 2018,Grand Slam Dusseldorf 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_w_0052_0019
26,0,DELGADO Angelica,GNETO Astride,0,100,00:12,10 Feb 2018,Grand Slam Paris 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_w_0052_0029
27,0,DELGADO Angelica,BUCHARD Amandine,0,100,02:34,10 Feb 2018,Grand Slam Paris 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_w_0052_0025
28,1,DELGADO Angelica,WU Shugen,100,10,00:10,10 Feb 2018,Grand Slam Paris 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_w_0052_0018
29,1,DELGADO Angelica,CHINTOGTOKH Azzaya,100,0,00:21,10 Feb 2018,Grand Slam Paris 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_w_0052_0003
30,0,DELGADO Angelica,TEMELKOVA Betina,0,10,00:04,16 Dec 2017,Masters St Petersburg 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_w_0052_0002
31,0,DELGADO Angelica,FLORIAN Alexandra-larisa,0,120,00:36,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0034
32,0,DELGADO Angelica,MIRANDA Erika,0,100,02:25,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0031
33,1,DELGADO Angelica,EDWARDS Kelly,100,0,02:15,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0026
34,1,DELGADO Angelica,DAWA Helen,100,0,02:31,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0019
35,0,DELGADO Angelica,PEREIRA Jessica,0,100,05:21,29 Sep 2017,Grand Prix Zagreb 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_cro2017_w_0052_0017
36,1,DELGADO Angelica,GNETO Astride,100,0,08:19,29 Sep 2017,Grand Prix Zagreb 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_cro2017_w_0052_0013
37,0,DELGADO Angelica,VALENTIM Eleudis,0,20,02:37,29 Sep 2017,Grand Prix Zagreb 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2017_w_0052_0009
38,1,DELGADO Angelica,SILVA Djamila,10,0,05:00,29 Sep 2017,Grand Prix Zagreb 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2017_w_0052_0001
39,0,DELGADO Angelica,TSUNODA Natsumi,0,110,02:45,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0054
40,1,DELGADO Angelica,GUICA Ecaterina,100,0,00:46,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0043
41,1,DELGADO Angelica,FOFANA Salimata,100,0,02:45,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0022
42,1,DELGADO Angelica,SIKIC Tena,10,0,00:00,16 Jun 2017,Grand Prix Cancun 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_w_0052_0018
43,0,DELGADO Angelica,OLVERA Luz,0,10,02:21,16 Jun 2017,Grand Prix Cancun 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_w_0052_0015
44,1,DELGADO Angelica,JIMENEZ Kristine,20,0,00:00,16 Jun 2017,Grand Prix Cancun 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_w_0052_0009
45,1,DELGADO Angelica,HURTADO MUNOZ Melissa,100,0,05:00,28 Apr 2017,Panamerican Championships Panama 2017,-52 kg,Bronze,False,
46,0,DELGADO Angelica,PEREIRA Jessica,0,100,05:00,28 Apr 2017,Panamerican Championships Panama 2017,-52 kg,Semi-Final,False,
47,1,DELGADO Angelica,JIMENEZ Kristine,0,0,05:43,28 Apr 2017,Panamerican Championships Panama 2017,-52 kg,Quarter-Final,False,
48,1,DELGADO Angelica,HA Ju hee,10,0,00:00,18 Feb 2017,European Open Oberwart 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/cont_open_aut2017_w_0052_0033
49,1,DELGADO Angelica,LIMA Jessica,20,10,00:06,18 Feb 2017,European Open Oberwart 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/cont_open_aut2017_w_0052_0029
0,0,COHEN Gili,PUPP Reka,0,100,52:00,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0030
1,0,COHEN Gili,GNETO Astride,0,100,05:56,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0027
2,1,COHEN Gili,LIU Liping,10,0,05:00,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0021
3,0,COHEN Gili,BISHRELT Khorloodoi,0,10,05:00,9 Nov 2018,Grand Prix Tashkent 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0052_0021
4,1,COHEN Gili,RAMOS Joana,100,0,07:50,27 Oct 2018,Grand Slam Abu Dhabi 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0052_0034
5,1,COHEN Gili,TSCHOPP Evelyne,100,0,02:24,27 Oct 2018,Grand Slam Abu Dhabi 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0052_0030
6,0,COHEN Gili,KELMENDI Majlinda,0,100,05:00,27 Oct 2018,Grand Slam Abu Dhabi 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0052_0028
7,1,COHEN Gili,ESTEVES Mariana,10,0,06:25,27 Oct 2018,Grand Slam Abu Dhabi 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_w_0052_0023
8,0,COHEN Gili,KUZNETSOVA Alesya,0,100,05:32,12 Oct 2018,Grand Prix Cancun 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mex2018_w_0052_0019
9,0,COHEN Gili,GUICA Ecaterina,0,100,03:06,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0034
10,0,COHEN Gili,VAN SNICK Charline,0,100,01:32,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0031
11,1,COHEN Gili,GILES Chelsie,100,0,01:36,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0026
12,1,COHEN Gili,LOKMANHEKIM Dilara,100,0,01:25,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0019
13,1,COHEN Gili,RUBINSTEIN Madelene,100,0,01:36,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0005
14,0,COHEN Gili,ESTEVES Mariana,0,100,02:45,10 Feb 2018,Grand Slam Paris 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_w_0052_0023
15,0,COHEN Gili,PEREIRA Jessica,0,100,02:02,16 Dec 2017,Masters St Petersburg 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_w_0052_0005
16,0,COHEN Gili,SHISHIME Ai,0,100,00:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0033
17,0,COHEN Gili,TATSUKAWA Rina,0,100,00:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0032
18,1,COHEN Gili,GUICA Ecaterina,100,0,03:01,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0027
19,1,COHEN Gili,BOBRIKOVA Daria,10,0,05:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0021
20,1,COHEN Gili,RAMOS Joana,10,0,00:57,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0033
21,0,COHEN Gili,VAN SNICK Charline,0,20,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0032
22,1,COHEN Gili,TSCHOPP Evelyne,30,0,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0027
23,1,COHEN Gili,FREITAS Leandra,10,0,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0021
24,0,COHEN Gili,KUZIUTINA Natalia,0,100,01:56,28 Aug 2017,World Championships Budapest 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0065
25,0,COHEN Gili,TSUNODA Natsumi,0,20,00:00,28 Aug 2017,World Championships Budapest 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0064
26,1,COHEN Gili,KRASNIQI Distria,10,0,00:38,28 Aug 2017,World Championships Budapest 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0060
27,1,COHEN Gili,VAN SNICK Charline,10,0,00:00,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0055
28,1,COHEN Gili,SIKIC Tena,110,0,02:48,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0045
29,0,COHEN Gili,KUZIUTINA Natalia,0,110,02:07,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0033
30,1,COHEN Gili,PUPP Reka,10,0,00:00,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0029
31,0,COHEN Gili,KUZNETSOVA Alesya,0,100,02:22,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0025
32,1,COHEN Gili,QURBONALIEVA Oishabonu,100,0,03:48,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0017
33,0,COHEN Gili,RAMOS Joana,0,10,02:40,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Bronze,False,
34,1,COHEN Gili,KRASNIQI Distria,10,0,00:00,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Repechage,False,
35,0,COHEN Gili,KUZNETSOVA Alesya,0,100,01:01,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Quarter-Final,False,
36,1,COHEN Gili,FREITAS Leandra,100,0,01:11,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Round 2,False,
37,0,COHEN Gili,KRASNIQI Distria,0,20,00:00,7 Apr 2017,Grand Prix Antalya 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_w_0052_0019
38,1,COHEN Gili,KELDIYOROVA Diyora,100,0,01:31,7 Apr 2017,Grand Prix Antalya 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_w_0052_0015
39,1,COHEN Gili,AZIZOVA Nazakat,10,0,00:00,7 Apr 2017,Grand Prix Antalya 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_w_0052_0009
40,0,COHEN Gili,VAN SNICK Charline,0,110,01:30,10 Mar 2017,Grand Slam Baku 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_w_0052_0018
41,0,COHEN Gili,PUPP Reka,0,100,01:14,10 Mar 2017,Grand Slam Baku 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_w_0052_0015
42,1,COHEN Gili,STANGAR Anja,10,0,00:10,10 Mar 2017,Grand Slam Baku 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_w_0052_0009
43,0,COHEN Gili,SHISHIME Ai,0,110,00:43,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0033
44,0,COHEN Gili,BUCHARD Amandine,0,110,01:44,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0032
45,1,COHEN Gili,VALENTIM Eleudis,100,0,01:23,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0027
46,1,COHEN Gili,SAGITOVA Galiya,10,0,00:15,24 Feb 2017,Grand Prix Dusseldorf 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_w_0052_0021
47,0,COHEN Gili,MENEZES Sarah,0,10,00:00,11 Feb 2017,Grand Slam Paris 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_w_0052_0019
48,0,COHEN Gili,GILES Chelsie,10,20,03:21,4 Feb 2017,European Open Sofia 2017,-52 kg,Round 2,False,
49,0,COHEN Gili,LEGENTIL Christianne,0,1,05:00,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/oly2016_w_0052_0022
0,1,PUPP Reka,TEMELKOVA Betina,100,0,00:00,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0034
1,1,PUPP Reka,COHEN Gili,100,0,52:00,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0030
2,0,PUPP Reka,VALENTIM Eleudis,0,100,11:11,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0028
3,1,PUPP Reka,LOPEZ SHERIFF Estrella,10,0,05:00,16 Nov 2018,Grand Prix The Hague 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_w_0052_0023
4,0,PUPP Reka,PERENC Agata,0,10,05:00,9 Nov 2018,Grand Prix Tashkent 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0052_0034
5,1,PUPP Reka,BISHRELT Khorloodoi,110,10,11:31,9 Nov 2018,Grand Prix Tashkent 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0052_0030
6,0,PUPP Reka,KELMENDI Majlinda,0,10,05:00,9 Nov 2018,Grand Prix Tashkent 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0052_0028
7,1,PUPP Reka,MAMMADALIYEVA Gultaj,100,10,02:17,9 Nov 2018,Grand Prix Tashkent 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2018_w_0052_0023
8,0,PUPP Reka,TEMELKOVA Betina,0,10,05:13,2 Nov 2018,European Championships Gyor 2018,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/eju_u23_2018_w_0052_0019
9,1,PUPP Reka,PLOTNIKOVA Tatiana,100,0,05:56,2 Nov 2018,European Championships Gyor 2018,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/eju_u23_2018_w_0052_0015
10,1,PUPP Reka,IONITA Camelia,100,0,02:05,2 Nov 2018,European Championships Gyor 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/eju_u23_2018_w_0052_0009
11,0,PUPP Reka,TSCHOPP Evelyne,0,10,00:09,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0042
12,1,PUPP Reka,TEMELKOVA Betina,10,0,00:59,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0019
13,0,PUPP Reka,CHITU Andreea,0,100,03:42,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0024
14,1,PUPP Reka,WU Shugen,10,0,00:00,10 Aug 2018,Grand Prix Budapest 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_w_0052_0015
15,0,PUPP Reka,TEMELKOVA Betina,0,10,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0030
16,0,PUPP Reka,VAN SNICK Charline,0,110,03:12,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0028
17,1,PUPP Reka,CHITU Andreea,10,0,01:03,27 Jul 2018,Grand Prix Zagreb 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_w_0052_0024
18,0,PUPP Reka,PARK Da Sol,0,10,00:00,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0020
19,1,PUPP Reka,PRIMO Gefen,10,0,00:00,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0007
20,0,PUPP Reka,TSCHOPP Evelyne,0,100,00:22,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0034
21,1,PUPP Reka,CHITU Andreea,10,0,06:40,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0030
22,0,PUPP Reka,KRASNIQI Distria,0,110,05:00,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0028
23,1,PUPP Reka,FORCINITI Rosalba,100,0,02:38,26 Apr 2018,European Championships Tel Aviv 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_w_0052_0024
24,1,PUPP Reka,BABAMURATOVA Gulbadam,110,0,01:03,6 Apr 2018,Grand Prix Antalya 2018,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_tur2018_w_0052_0034
25,1,PUPP Reka,KORKMAZ Irem,100,0,01:54,6 Apr 2018,Grand Prix Antalya 2018,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_tur2018_w_0052_0030
26,0,PUPP Reka,GILES Chelsie,0,10,00:00,6 Apr 2018,Grand Prix Antalya 2018,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_tur2018_w_0052_0027
27,1,PUPP Reka,PIERUCCI Giulia,10,0,00:00,6 Apr 2018,Grand Prix Antalya 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tur2018_w_0052_0021
28,0,PUPP Reka,KUTSENKO Aigul,0,100,03:10,17 Mar 2018,Grand Slam Ekaterinburg 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_rus2018_w_0052_0004
29,0,PUPP Reka,KRASNIQI Distria,0,100,02:07,16 Dec 2017,Masters St Petersburg 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_w_0052_0007
30,0,PUPP Reka,TATSUKAWA Rina,0,100,07:02,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0024
31,0,PUPP Reka,VALENTIM Eleudis,0,110,00:00,29 Sep 2017,Grand Prix Zagreb 2017,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2017_w_0052_0019
32,1,PUPP Reka,PEREIRA Jessica,100,0,09:15,29 Sep 2017,Grand Prix Zagreb 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2017_w_0052_0016
33,1,PUPP Reka,JIMENEZ Kristine,10,10,05:43,29 Sep 2017,Grand Prix Zagreb 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2017_w_0052_0011
