,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
22,1,PETRIKOV Pavel,KHOJASTEH Alireza,100,0,01:46,19 Jan 2018,Grand Prix Tunis 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_tun2018_m_0066_0051
23,1,PETRIKOV Pavel,BEN AHMED Bilel,100,0,00:14,19 Jan 2018,Grand Prix Tunis 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tun2018_m_0066_0038
24,0,PETRIKOV Pavel,GANBAT Boldbaatar,0,10,00:00,28 Aug 2017,World Championships Budapest 2017,-60 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0065
25,0,PETRIKOV Pavel,TAKATO Naohisa,0,10,00:00,28 Aug 2017,World Championships Budapest 2017,-60 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0064
26,1,PETRIKOV Pavel,KYRGYZBAYEV Gusman,100,0,00:59,28 Aug 2017,World Championships Budapest 2017,-60 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0060
27,1,PETRIKOV Pavel,PLAFKY Moritz,10,0,00:42,28 Aug 2017,World Championships Budapest 2017,-60 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0055
28,1,PETRIKOV Pavel,GARRIGOS Francisco,100,0,01:25,28 Aug 2017,World Championships Budapest 2017,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0045
29,1,PETRIKOV Pavel,LESYUK Artem,10,0,00:00,28 Aug 2017,World Championships Budapest 2017,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0060_0026
30,0,PETRIKOV Pavel,GANBAT Boldbaatar,0,120,02:34,30 Jun 2017,Grand Prix Hohhot 2017,-60 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_chn2017_m_0060_0029
31,0,PETRIKOV Pavel,DASHDAVAA Amartuvshin,0,10,05:00,30 Jun 2017,Grand Prix Hohhot 2017,-60 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2017_m_0060_0025
32,1,PETRIKOV Pavel,DI LORETO Carmine maria,100,0,05:00,30 Jun 2017,Grand Prix Hohhot 2017,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2017_m_0060_0018
33,0,PETRIKOV Pavel,KYRGYZBAYEV Gusman,0,10,00:00,11 Feb 2017,Grand Slam Paris 2017,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_m_0060_0042
34,1,PETRIKOV Pavel,DIAZ Adonis,110,0,00:17,11 Feb 2017,Grand Slam Paris 2017,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_m_0060_0020
35,0,PETRIKOV Pavel,VERSTRAETEN Jorre,10,110,07:33,4 Feb 2017,European Open Odivelas 2017,-60 kg,Bronze,False,
36,0,PETRIKOV Pavel,REVOL Cedric,0,10,05:00,4 Feb 2017,European Open Odivelas 2017,-60 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_por2017_m_0060_0032
37,1,PETRIKOV Pavel,LIMARE Vincent,10,0,05:19,4 Feb 2017,European Open Odivelas 2017,-60 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/cont_open_por2017_m_0060_0027
38,1,PETRIKOV Pavel,KHERTEK Sayan,10,0,05:28,4 Feb 2017,European Open Odivelas 2017,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/cont_open_por2017_m_0060_0022
39,1,PETRIKOV Pavel,ABREU Joao,100,0,05:00,4 Feb 2017,European Open Odivelas 2017,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/cont_open_por2017_m_0060_0011
40,0,PETRIKOV Pavel,TAKATO Naohisa,0,100,00:16,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-60 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0060_0051
41,1,PETRIKOV Pavel,MOGOPA Gavin,110,0,01:14,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-60 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0060_0038
42,0,PETRIKOV Pavel,MSHVIDOBADZE Robert,0,100,00:00,6 May 2016,Grand Slam Baku 2016,-60 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_aze2016_m_0060_0020
43,0,PETRIKOV Pavel,DAVTYAN Hovhannes,0,0,05:00,21 Apr 2016,European Championships Kazan 2016,-60 kg,Round 2,False,
44,1,PETRIKOV Pavel,KLOKOV Andrej,101,0,00:00,21 Apr 2016,European Championships Kazan 2016,-60 kg,Round 1,False,
45,1,PETRIKOV Pavel,REVOL Cedric,1,1,05:00,27 Feb 2016,European Open Prague 2016,-60 kg,Final,False,
46,1,PETRIKOV Pavel,GANBAATAR Battulga,100,0,02:35,27 Feb 2016,European Open Prague 2016,-60 kg,Semi-Final,False,
47,1,PETRIKOV Pavel,YACOUB Simon,10,0,05:00,27 Feb 2016,European Open Prague 2016,-60 kg,Quarter-Final,False,
48,1,PETRIKOV Pavel,ALMOG Assaf,101,0,01:54,27 Feb 2016,European Open Prague 2016,-60 kg,Round 3,False,
49,1,PETRIKOV Pavel,DIAZ LOPEZ Raul,10,0,05:00,27 Feb 2016,European Open Prague 2016,-60 kg,Round 2,False,
0,0,MCINDOE Kyle,PONGRACZ Bence,0,100,00:47,12 May 2018,Continental Cup Kaunas 2018,-66 kg,Round 3,False,
1,1,MCINDOE Kyle,KOOPMANS Jesse,10,0,05:00,12 May 2018,Continental Cup Kaunas 2018,-66 kg,Round 2,False,
2,0,MCINDOE Kyle,NURKOVIC Jusuf,0,10,05:00,5 May 2018,Continental Cup Sarajevo 2018,-66 kg,Round 1,False,
3,1,MCINDOE Kyle,FIVET Lorcan,10,0,05:43,7 Apr 2018,Oceanian Championships Noumea 2018,-66 kg,Final,False,
4,1,MCINDOE Kyle,FIVET Lorcan,0,0,00:00,7 Apr 2018,Oceanian Championships Noumea 2018,-66 kg,Final,False,
5,1,MCINDOE Kyle,BOUCHEZ KAI MING,100,0,01:18,7 Apr 2018,Oceanian Championships Noumea 2018,-66 kg,Semi-Final,False,
6,1,MCINDOE Kyle,BOUCHEZ KAI MING,0,0,00:00,7 Apr 2018,Oceanian Championships Noumea 2018,-66 kg,Semi Final,False,
7,1,MCINDOE Kyle,ENTWISTLE James,10,0,05:00,6 Apr 2018,Oceanian Championships Noumea 2018,-66 kg,Final,False,
8,1,MCINDOE Kyle,MAHIT Joe,110,0,01:48,6 Apr 2018,Oceanian Championships Noumea 2018,-66 kg,Semi-Final,False,
9,0,MCINDOE Kyle,KIELBASINSKI Lukasz,0,10,05:00,9 Dec 2017,Asian Open Hong Kong 2017,-66 kg,Repechage,False,
10,0,MCINDOE Kyle,FRASCADORE Julien,0,100,05:00,9 Dec 2017,Asian Open Hong Kong 2017,-66 kg,Quarter-Final,False,
11,1,MCINDOE Kyle,TAM Man chon,100,0,05:00,9 Dec 2017,Asian Open Hong Kong 2017,-66 kg,Round 2,False,
12,1,MCINDOE Kyle,MAK Hong nin,0,0,00:00,11 Nov 2017,Oceanian Open Port Villa 2017,-66 kg,Final,False,
13,1,MCINDOE Kyle,LEE Yuk Ting,0,0,00:00,11 Nov 2017,Oceanian Open Port Villa 2017,-66 kg,Semi Final,False,
14,1,MCINDOE Kyle,NASSE loic,0,0,00:00,11 Nov 2017,Oceanian Open Port Villa 2017,-66 kg,Semi Final,False,
15,0,MCINDOE Kyle,VALOIS Jacob,0,20,00:00,18 Oct 2017,World Championships Zagreb 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_jun2017_m_0066_0045
16,1,MCINDOE Kyle,APAVOU Jason,10,0,05:33,28 Apr 2017,Oceanian Championships Nuku?alofa 2017,-66 kg,Final,False,
17,1,MCINDOE Kyle,MAI David,100,10,05:00,28 Apr 2017,Oceanian Championships Nuku?alofa 2017,-66 kg,Semi-Final,False,
18,1,MCINDOE Kyle,REVELL Lucas,0,0,00:00,18 Feb 2017,Continental Cup Canberra 2017,-66 kg,Final,False,
19,1,MCINDOE Kyle,ALLAN Rhys,0,0,00:00,18 Feb 2017,Continental Cup Canberra 2017,-66 kg,Semi Final,False,
20,1,MCINDOE Kyle,MATTHEWS Nicholas,0,0,00:00,18 Feb 2017,Continental Cup Canberra 2017,-66 kg,Quarter Final,False,
21,1,MCINDOE Kyle,WATKINS Christopher,0,0,00:00,18 Feb 2017,Continental Cup Canberra 2017,-66 kg,best 16,False,
22,0,MCINDOE Kyle,BOBOVICH Amit,0,101,03:31,20 Aug 2016,Continental Cup Ploiesti 2016,-66 kg,Repechage Round 3,False,
23,1,MCINDOE Kyle,TCACI Vadim,1,0,05:00,20 Aug 2016,Continental Cup Ploiesti 2016,-66 kg,Repechage Round 2,False,
24,0,MCINDOE Kyle,VALOIS Jacob,0,1,05:00,20 Aug 2016,Continental Cup Ploiesti 2016,-66 kg,Round 2,False,
25,0,MCINDOE Kyle,MATYAKUBOV Azamat,0,100,02:40,30 Jul 2016,Continental Cup Berlin 2016,-66 kg,Round 3,False,
26,1,MCINDOE Kyle,PISCO Miguel,101,0,02:33,30 Jul 2016,Continental Cup Berlin 2016,-66 kg,Round 2,False,
27,0,MCINDOE Kyle,LIZUNAS Edgaras,0,2,05:00,16 Jul 2016,Continental Cup Gdynia 2016,-66 kg,Round 2,False,
28,0,MCINDOE Kyle,HOFAECKER Sebastian,0,1,05:00,9 Jul 2016,Continental Cup Paks 2016,-66 kg,Round 2,False,
29,1,MCINDOE Kyle,MAI David,0,0,00:00,8 Apr 2016,Oceanian Championships Canberra 2016,-66 kg,Bronze,False,
30,0,MCINDOE Kyle,APAVOU Jason,0,0,00:00,8 Apr 2016,Oceanian Championships Canberra 2016,-66 kg,Quarter Final,False,
31,1,MCINDOE Kyle,REVELL Lucas,0,0,00:00,20 Feb 2016,Continental Cup Canberra 2016,-66 kg,Final,False,
32,1,MCINDOE Kyle,REVELL Lucas,0,0,00:00,20 Feb 2016,Continental Cup Canberra 2016,-66 kg,Final,False,
33,1,MCINDOE Kyle,HILL Patrick,0,0,00:00,20 Feb 2016,Continental Cup Canberra 2016,-66 kg,Semi Final,False,
34,1,MCINDOE Kyle,HILL Patrick,0,0,00:00,20 Feb 2016,Continental Cup Canberra 2016,-66 kg,Semi Final,False,
35,1,MCINDOE Kyle,SIMMONS Nicholas,0,0,00:00,20 Feb 2016,Continental Cup Canberra 2016,-66 kg,Quarter Final,False,
0,0,MATEO Wander,BOUSHITA Abderrahmane,0,100,01:38,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0078
1,1,MATEO Wander,POSTIGOS Juan,100,0,00:57,1 Sep 2018,Panamerican Open Santo Domingo 2018,-66 kg,Final,False,
2,1,MATEO Wander,VALDERRAMA Ricardo,110,0,00:51,1 Sep 2018,Panamerican Open Santo Domingo 2018,-66 kg,Semi-Final,False,
3,1,MATEO Wander,MERCEDES Carlos,100,0,00:43,1 Sep 2018,Panamerican Open Santo Domingo 2018,-66 kg,Quarter-Final,False,
4,1,MATEO Wander,MENENDEZ Alejandro,100,0,05:00,1 Sep 2018,Panamerican Open Santo Domingo 2018,-66 kg,Round 1,False,
5,0,MATEO Wander,ARDANOV Anzaur,0,100,02:49,10 Aug 2018,Grand Prix Budapest 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_m_0066_0016
6,0,MATEO Wander,CASES ROCA Salvador,0,100,06:41,2 Jun 2018,European Open Madrid 2018,-66 kg,Round 3,False,
7,1,MATEO Wander,NIETO CHINARRO Adrian,100,0,01:47,2 Jun 2018,European Open Madrid 2018,-66 kg,Round 2,False,
8,0,MATEO Wander,VALOIS Jacob,10,100,00:00,21 Apr 2018,Panamerican Championships San Jose 2018,-66 kg,Round 2,False,
9,1,MATEO Wander,SANTOS Diego,100,0,01:04,17 Mar 2018,Panamerican Open Lima 2018,-66 kg,Bronze,False,
10,0,MATEO Wander,SOLIS Osniel,0,10,05:00,17 Mar 2018,Panamerican Open Lima 2018,-66 kg,Semi-Final,False,
11,1,MATEO Wander,MARCELINO Michael,100,0,00:00,17 Mar 2018,Panamerican Open Lima 2018,-66 kg,Quarter-Final,False,
12,1,MATEO Wander,CHIRA ROMERO Victor,110,0,01:12,17 Mar 2018,Panamerican Open Lima 2018,-66 kg,Round 2,False,
13,0,MATEO Wander,SHMAILOV Baruch,10,100,00:42,23 Feb 2018,Grand Slam Dusseldorf 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_m_0066_0041
14,1,MATEO Wander,HERNANDEZ Juan,10,0,00:09,23 Feb 2018,Grand Slam Dusseldorf 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_m_0066_0018
15,0,MATEO Wander,NURILLAEV Sardor,0,10,00:00,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0040
16,0,MATEO Wander,GRIGORYAN Aram,0,10,05:59,19 Jan 2018,Grand Prix Tunis 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_tun2018_m_0066_0050
17,1,MATEO Wander,HARBI Aziz,100,0,01:32,19 Jan 2018,Grand Prix Tunis 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_tun2018_m_0066_0036
18,1,MATEO Wander,VARGAS Ryan,30,0,05:00,7 Oct 2017,Panamerican Open Santo Domingo 2017,-66 kg,Final,False,
19,1,MATEO Wander,GERONIMO Jose,10,0,05:39,7 Oct 2017,Panamerican Open Santo Domingo 2017,-66 kg,Semi-Final,False,
20,1,MATEO Wander,CHIRA ROMERO Victor,100,0,01:40,7 Oct 2017,Panamerican Open Santo Domingo 2017,-66 kg,Quarter-Final,False,
